siteid,year,air,water
S7194,2006,2.813461538461562,5.623903387564223
S7194,2007,2.778205128205151,5.642872111002627
S7194,2008,2.9237179487179716,NA
S7194,2009,3.0128205128205363,NA
S7194,2010,3.0051282051282273,NA
S7194,2011,3.005128205128228,NA
S7194,2012,2.971794871794894,NA
S7194,2013,2.884855769230792,NA
S7194,2014,2.880151515151538,NA
S7194,2015,3.094155092592615,NA
S7194,2016,3.198809523809545,NA
S7198,1983,NA,4.909339278783577
S7198,1984,NA,5.011667065742711
S7198,1985,NA,5.042124195587964
S7198,1986,NA,5.1331158760266655
S7198,1987,1.980128205128228,5.067882987780472
S7198,1988,2.057051282051306,5.084058086688724
S7198,1989,2.076923076923101,5.1259855221479595
S7198,1990,2.0750000000000237,5.094728675255431
S7198,1991,2.102564102564126,5.129710622934217
S7198,1992,2.279487179487203,5.207499538323841
S7198,1993,2.380769230769254,5.286055305676605
S7198,1994,2.627564102564125,5.385451840131734
S7198,1995,2.6166666666666902,5.423687822390848
S7198,1996,2.549358974358998,5.458308449769654
S7198,1997,2.515384615384639,5.447153688088465
S7198,1998,2.5237179487179713,5.460726185334058
S7198,1999,2.5519230769231,5.462342443221678
S7198,2000,2.644871794871818,5.534141892653268
S7198,2001,2.7403846153846385,5.649826793181613
S7198,2002,2.7711538461538683,5.659284894894354
S7198,2003,2.7820512820513046,5.722415591508937
S7198,2004,2.611538461538484,5.706786401862795
S7198,2005,2.7570512820513047,5.731246023467115
S7198,2006,2.6993589743589976,5.676200061374264
S7198,2007,2.6634615384615614,5.694216119675432
S7198,2008,2.810256410256432,NA
S7198,2009,2.9000000000000212,NA
S7198,2010,2.887179487179508,NA
S7198,2011,2.8865384615384824,NA
S7198,2012,2.851282051282072,NA
S7198,2013,2.764503205128225,NA
S7198,2014,2.761098484848505,NA
S7198,2015,2.97199074074076,NA
S7198,2016,3.078571428571447,NA
S7199,1983,NA,4.909339278783577
S7199,1984,NA,5.011667065742711
S7199,1985,NA,5.042124195587964
S7199,1986,NA,5.1331158760266655
S7199,1987,2.296153846153868,5.067882987780472
S7199,1988,2.376923076923098,5.084058086688724
S7199,1989,2.3955128205128418,5.1259855221479595
S7199,1990,2.3955128205128418,5.094728675255431
S7199,1991,2.425000000000021,5.129710622934217
S7199,1992,2.6012820512820727,5.207499538323841
S7199,1993,2.701923076923098,5.286055305676605
S7199,1994,2.9519230769230984,5.385451840131734
S7199,1995,2.941666666666688,5.423687822390848
S7199,1996,2.8737179487179705,5.458308449769654
S7199,1997,2.841025641025663,5.447153688088465
S7199,1998,2.850641025641047,5.460726185334058
S7199,1999,2.878846153846175,5.462342443221678
S7199,2000,2.974358974358996,5.534141892653268
S7199,2001,3.0698717948718173,5.649826793181613
S7199,2002,3.103205128205151,5.659284894894354
S7199,2003,3.112820512820535,5.722415591508937
S7199,2004,2.941025641025664,5.706786401862795
S7199,2005,3.0891025641025864,5.731246023467115
S7199,2006,3.0352564102564323,5.676200061374264
S7199,2007,2.9987179487179714,5.694216119675432
S7199,2008,3.1429487179487405,NA
S7199,2009,3.2320512820513043,NA
S7199,2010,3.2269230769231,NA
S7199,2011,3.2269230769231,NA
S7199,2012,3.194871794871818,NA
S7199,2013,3.1075053418803646,NA
S7199,2014,3.1031818181818407,NA
S7199,2015,3.3191550925926148,NA
S7199,2016,3.4273809523809753,NA
S7201,1983,NA,4.909339278783577
S7201,1984,NA,5.011667065742711
S7201,1985,NA,5.042124195587964
S7201,1986,NA,5.1331158760266655
S7201,1987,2.3788461538461783,5.067882987780472
S7201,1988,2.46089743589746,5.084058086688724
S7201,1989,2.479487179487204,5.1259855221479595
S7201,1990,2.478205128205154,5.094728675255431
S7201,1991,2.5096153846154103,5.129710622934217
S7201,1992,2.685256410256435,5.207499538323841
S7201,1993,2.785256410256434,5.286055305676605
S7201,1994,3.035256410256434,5.385451840131734
S7201,1995,3.0269230769231004,5.423687822390848
S7201,1996,2.9570512820513057,5.458308449769654
S7201,1997,2.923076923076947,5.447153688088465
S7201,1998,2.933974358974382,5.460726185334058
S7201,1999,2.9634615384615612,5.462342443221678
S7201,2000,3.059615384615407,5.534141892653268
S7201,2001,3.153846153846176,5.649826793181613
S7201,2002,3.1865384615384835,5.659284894894354
S7201,2003,3.195512820512841,5.722415591508937
S7201,2004,3.0205128205128418,5.706786401862795
S7201,2005,3.1666666666666883,5.731246023467115
S7201,2006,3.1134615384615603,5.676200061374264
S7201,2007,3.079487179487201,5.694216119675432
S7201,2008,3.223717948717971,NA
S7201,2009,3.31346153846156,NA
S7201,2010,3.310256410256432,NA
S7201,2011,3.310897435897458,NA
S7201,2012,3.2775641025641247,NA
S7201,2013,3.187500000000022,NA
S7201,2014,3.1833712121212345,NA
S7201,2015,3.403067129629651,NA
S7201,2016,3.5130952380952594,NA
S7203,1983,NA,4.433022484412583
S7203,1984,NA,4.52585852207284
S7203,1985,NA,4.586458020332555
S7203,1986,NA,4.632944508087964
S7203,1987,1.2179487179487405,4.598805119441129
S7203,1988,1.27243589743592,4.609399609688023
S7203,1989,1.2884615384615608,4.6372519859901065
S7203,1990,1.2647435897436123,4.58853438939806
S7203,1991,1.314102564102588,4.549719355656573
S7203,1992,1.5211538461538696,4.56471365904199
S7203,1993,1.5967948717948952,4.593261288373921
S7203,1994,1.816025641025664,4.6478445199819935
S7203,1995,1.7865384615384856,4.64624449901094
S7203,1996,1.762820512820536,4.701798424353989
S7203,1997,1.7044871794872023,4.6945561726888245
S7203,1998,1.7108974358974591,4.671461212940728
S7203,1999,1.7352564102564338,4.664886474609398
S7203,2000,1.8371794871795104,4.699767869518672
S7203,2001,1.94615384615387,4.731815461189539
S7203,2002,2.0256410256410495,4.750981484690043
S7203,2003,2.0737179487179724,4.80054124401464
S7203,2004,1.8647435897436129,4.831472963504827
S7203,2005,2.000000000000024,4.853199919489526
S7203,2006,1.9750000000000243,4.839377210457256
S7203,2007,1.9474358974359216,4.758068454817442
S7203,2008,2.101282051282074,NA
S7203,2009,2.1365384615384846,NA
S7203,2010,2.133333333333356,NA
S7203,2011,2.1339743589743816,NA
S7203,2012,2.126282051282074,NA
S7203,2013,2.0726495726495955,NA
S7203,2014,2.042310606060629,NA
S7203,2015,2.2728587962963185,NA
S7203,2016,2.3559523809524014,NA
S7207,1983,NA,4.876636759440127
S7207,1984,NA,4.944898908566229
S7207,1985,NA,4.97234790508566
S7207,1986,NA,5.038830644656473
S7207,1987,1.9115384615384856,4.974797136355692
S7207,1988,1.989102564102588,4.981098429362002
S7207,1989,2.0070512820513056,5.026105010203849
S7207,1990,2.007692307692331,5.0128222343249424
S7207,1991,2.037179487179512,5.049820102789486
S7207,1992,2.2147435897436134,5.138791363055912
S7207,1993,2.312820512820537,5.214123613406473
S7207,1994,2.5583333333333576,5.314350578112503
S7207,1995,2.545512820512844,5.353807263496617
S7207,1996,2.475000000000023,5.384283564640948
S7207,1997,2.441025641025664,5.3805099487304915
S7207,1998,2.4506410256410485,5.4296234913361605
S7207,1999,2.478846153846177,5.452207281650664
S7207,2000,2.574358974358997,5.514632161458356
S7207,2001,2.668589743589766,5.630967321151365
S7207,2002,2.7012820512820737,5.638082024990006
S7207,2003,2.7096153846154065,5.683122057792491
S7207,2004,2.5371794871795093,5.652016902173709
S7207,2005,2.6820512820513045,5.673166471539145
S7207,2006,2.626923076923099,5.623903387564223
S7207,2007,2.5897435897436125,5.642872111002627
S7207,2008,2.738461538461562,NA
S7207,2009,2.8282051282051524,NA
S7207,2010,2.816025641025665,NA
S7207,2011,2.8147435897436135,NA
S7207,2012,2.780769230769254,NA
S7207,2013,2.6942040598290835,NA
S7207,2014,2.690075757575782,NA
S7207,2015,2.903414351851876,NA
S7207,2016,3.0083333333333577,NA
S7213,1983,NA,5.252368594438624
S7213,1984,NA,5.431478586504559
S7213,1985,NA,5.466187507875527
S7213,1986,NA,5.5429118494833896
S7213,1987,2.4737179487179723,5.495984083606373
S7213,1988,2.555769230769255,5.561197194745486
S7213,1989,2.5730769230769477,5.584405714465748
S7213,1990,2.5756410256410502,5.51097116777976
S7213,1991,2.6096153846154095,5.5088109170237125
S7213,1992,2.783333333333358,5.469551923198107
S7213,1993,2.8814102564102817,5.565490328881071
S7213,1994,3.1294871794872043,5.658040298954155
S7213,1995,3.119230769230794,5.646131158644176
S7213,1996,3.047435897435922,5.647020499937018
S7213,1997,3.013461538461563,5.570934941218472
S7213,1998,3.025000000000025,5.606496527256133
S7213,1999,3.051923076923101,5.621931379269354
S7213,2000,3.149358974358999,5.71492606921076
S7213,2001,3.2423076923077163,5.7908804086538685
S7213,2002,3.2756410256410495,5.813360713078448
S7213,2003,3.2833333333333563,5.90562924116088
S7213,2004,3.1057692307692535,5.926589013776232
S7213,2005,3.2576923076923303,6.0216750289454835
S7213,2006,3.205128205128228,6.056199875584378
S7213,2007,3.171794871794894,6.09856385730564
S7213,2008,3.3185897435897656,NA
S7213,2009,3.4096153846154063,NA
S7213,2010,3.409615384615406,NA
S7213,2011,3.4102564102564306,NA
S7213,2012,3.3756410256410474,NA
S7213,2013,3.2835202991453203,NA
S7213,2014,3.2793939393939606,NA
S7213,2015,3.5005208333333555,NA
S7213,2016,3.610714285714307,NA
S7214,1983,NA,5.255507405598981
S7214,1984,NA,5.444847451486918
S7214,1985,NA,5.475860201927946
S7214,1986,NA,5.550301238029257
S7214,1987,2.017948717948739,5.4843968545237125
S7214,1988,2.096794871794893,5.542658258253551
S7214,1989,2.1134615384615603,5.5560324392011315
S7214,1990,2.11474358974361,5.482145838583692
S7214,1991,2.1448717948718143,5.480658943422402
S7214,1992,2.3250000000000197,5.430999362084196
S7214,1993,2.421794871794891,5.52207680979085
S7214,1994,2.669230769230789,5.6025057884954865
S7214,1995,2.657051282051302,5.578062980405769
S7214,1996,2.5858974358974565,5.583031045236918
S7214,1997,2.551282051282072,5.503442187187022
S7214,1998,2.562820512820534,5.544072625575944
S7214,1999,2.5897435897436103,5.5583974984976185
S7214,2000,2.6852564102564314,5.6552477714343174
S7214,2001,2.7801282051282263,5.733284348707955
S7214,2002,2.812820512820535,5.766931739220275
S7214,2003,2.819871794871818,5.85918872539816
S7214,2004,2.647435897435921,5.889575332250374
S7214,2005,2.7923076923077153,5.982243347167991
S7214,2006,2.738461538461562,6.011792472556808
S7214,2007,2.701282051282075,6.054179672967843
S7214,2008,2.8480769230769467,NA
S7214,2009,2.9397435897436135,NA
S7214,2010,2.9307692307692546,NA
S7214,2011,2.9294871794872037,NA
S7214,2012,2.89615384615387,NA
S7214,2013,2.806517094017118,NA
S7214,2014,2.802386363636387,NA
S7214,2015,3.017650462962987,NA
S7214,2016,3.125000000000023,NA
S7215,1983,NA,5.255507405598981
S7215,1984,NA,5.444847451486918
S7215,1985,NA,5.475860201927946
S7215,1986,NA,5.550301238029257
S7215,1987,2.062820512820535,5.4843968545237125
S7215,1988,2.1416666666666884,5.542658258253551
S7215,1989,2.158333333333355,5.5560324392011315
S7215,1990,2.15897435897438,5.482145838583692
S7215,1991,2.190384615384636,5.480658943422402
S7215,1992,2.367948717948738,5.430999362084196
S7215,1993,2.46474358974361,5.52207680979085
S7215,1994,2.709615384615405,5.6025057884954865
S7215,1995,2.6967948717948924,5.578062980405769
S7215,1996,2.6262820512820717,5.583031045236918
S7215,1997,2.5916666666666877,5.503442187187022
S7215,1998,2.604487179487201,5.544072625575944
S7215,1999,2.633333333333355,5.5583974984976185
S7215,2000,2.7301282051282274,5.6552477714343174
S7215,2001,2.825641025641048,5.733284348707955
S7215,2002,2.85769230769233,5.766931739220275
S7215,2003,2.864743589743613,5.85918872539816
S7215,2004,2.689102564102588,5.889575332250374
S7215,2005,2.8378205128205365,5.982243347167991
S7215,2006,2.783333333333357,6.011792472556808
S7215,2007,2.748717948717973,6.054179672967843
S7215,2008,2.8948717948718192,NA
S7215,2009,2.984615384615409,NA
S7215,2010,2.9782051282051523,NA
S7215,2011,2.977564102564126,NA
S7215,2012,2.942307692307716,NA
S7215,2013,2.850827991453015,NA
S7215,2014,2.8468560606060844,NA
S7215,2015,3.0626736111111352,NA
S7215,2016,3.170238095238118,NA
S7216,1983,NA,5.252368594438624
S7216,1984,NA,5.431478586504559
S7216,1985,NA,5.466187507875527
S7216,1986,NA,5.5429118494833896
S7216,1987,2.2262820512820736,5.495984083606373
S7216,1988,2.3070512820513045,5.561197194745486
S7216,1989,2.3230769230769455,5.584405714465748
S7216,1990,2.325000000000023,5.51097116777976
S7216,1991,2.35641025641028,5.5088109170237125
S7216,1992,2.533974358974383,5.469551923198107
S7216,1993,2.6307692307692543,5.565490328881071
S7216,1994,2.8769230769231005,5.658040298954155
S7216,1995,2.8653846153846385,5.646131158644176
S7216,1996,2.7929487179487418,5.647020499937018
S7216,1997,2.7583333333333573,5.570934941218472
S7216,1998,2.767948717948742,5.606496527256133
S7216,1999,2.794871794871819,5.621931379269354
S7216,2000,2.89166666666669,5.71492606921076
S7216,2001,2.9852564102564343,5.7908804086538685
S7216,2002,3.017307692307716,5.813360713078448
S7216,2003,3.024358974358997,5.90562924116088
S7216,2004,2.846794871794894,5.926589013776232
S7216,2005,2.994871794871816,6.0216750289454835
S7216,2006,2.9410256410256626,6.056199875584378
S7216,2007,2.9044871794872007,6.09856385730564
S7216,2008,3.0532051282051493,NA
S7216,2009,3.142948717948739,NA
S7216,2010,3.139743589743611,NA
S7216,2011,3.140384615384637,NA
S7216,2012,3.107051282051304,NA
S7216,2013,3.0155181623931835,NA
S7216,2014,3.0123106060606277,NA
S7216,2015,3.2313657407407628,NA
S7216,2016,3.3404761904762124,NA
S7220,1983,NA,5.127502206655672
S7220,1984,NA,5.3135732343120186
S7220,1985,NA,5.33910108996978
S7220,1986,NA,5.406567185924922
S7220,1987,2.021153846153869,5.3340052450857085
S7220,1988,2.100641025641049,5.375460323210708
S7220,1989,2.115384615384638,5.389188508064539
S7220,1990,2.1166666666666885,5.319071911227342
S7220,1991,2.1493589743589947,5.320441855153753
S7220,1992,2.327564102564123,5.2686468308972
S7220,1993,2.423717948717969,5.351473703692059
S7220,1994,2.6679487179487387,5.431148996660809
S7220,1995,2.655128205128226,5.4226932648689745
S7220,1996,2.5852564102564313,5.442517286731373
S7220,1997,2.549358974358995,5.36807560064856
S7220,1998,2.560256410256432,5.4112597343249424
S7220,1999,2.587179487179508,5.420941435985099
S7220,2000,2.6846153846154057,5.518399321727286
S7220,2001,2.7801282051282263,5.59921808487332
S7220,2002,2.8147435897436113,5.646393174391549
S7220,2003,2.82243589743592,5.734629274025965
S7220,2004,2.645512820512843,5.779887135823591
S7220,2005,2.795512820512843,5.867549352934889
S7220,2006,2.741025641025664,5.876226308610727
S7220,2007,2.7038461538461767,5.907326180594331
S7220,2008,2.8519230769230997,NA
S7220,2009,2.939743589743613,NA
S7220,2010,2.9326923076923315,NA
S7220,2011,2.933333333333356,NA
S7220,2012,2.898717948717972,NA
S7220,2013,2.806169871794894,NA
S7220,2014,2.799583333333356,NA
S7220,2015,3.0135995370370603,NA
S7220,2016,3.120238095238118,NA
S7224,1983,NA,5.255507405598981
S7224,1984,NA,5.444847451486918
S7224,1985,NA,5.475860201927946
S7224,1986,NA,5.550301238029257
S7224,1987,1.9237179487179712,5.4843968545237125
S7224,1988,2.003846153846176,5.542658258253551
S7224,1989,2.0185897435897657,5.5560324392011315
S7224,1990,2.019871794871817,5.482145838583692
S7224,1991,2.051282051282074,5.480658943422402
S7224,1992,2.2301282051282283,5.430999362084196
S7224,1993,2.3269230769230997,5.52207680979085
S7224,1994,2.5724358974359203,5.6025057884954865
S7224,1995,2.5583333333333567,5.578062980405769
S7224,1996,2.485256410256433,5.583031045236918
S7224,1997,2.450000000000022,5.503442187187022
S7224,1998,2.461538461538484,5.544072625575944
S7224,1999,2.4891025641025863,5.5583974984976185
S7224,2000,2.5852564102564326,5.6552477714343174
S7224,2001,2.680128205128228,5.733284348707955
S7224,2002,2.7121794871795095,5.766931739220275
S7224,2003,2.7192307692307915,5.85918872539816
S7224,2004,2.544871794871818,5.889575332250374
S7224,2005,2.6916666666666895,5.982243347167991
S7224,2006,2.634615384615407,6.011792472556808
S7224,2007,2.5987179487179706,6.054179672967843
S7224,2008,2.7480769230769453,NA
S7224,2009,2.839743589743612,NA
S7224,2010,2.828205128205151,NA
S7224,2011,2.827564102564126,NA
S7224,2012,2.7935897435897665,NA
S7224,2013,2.702483974358998,NA
S7224,2014,2.6984090909091147,NA
S7224,2015,2.9126736111111353,NA
S7224,2016,3.022619047619073,NA
S7225,1983,NA,5.252368594438624
S7225,1984,NA,5.431478586504559
S7225,1985,NA,5.466187507875527
S7225,1986,NA,5.5429118494833896
S7225,1987,2.2173076923077133,5.495984083606373
S7225,1988,2.298076923076944,5.561197194745486
S7225,1989,2.31346153846156,5.584405714465748
S7225,1990,2.317307692307714,5.51097116777976
S7225,1991,2.3500000000000223,5.5088109170237125
S7225,1992,2.525000000000022,5.469551923198107
S7225,1993,2.621794871794893,5.565490328881071
S7225,1994,2.869230769230791,5.658040298954155
S7225,1995,2.857051282051303,5.646131158644176
S7225,1996,2.7852564102564323,5.647020499937018
S7225,1997,2.751282051282073,5.570934941218472
S7225,1998,2.7615384615384833,5.606496527256133
S7225,1999,2.7897435897436123,5.621931379269354
S7225,2000,2.8858974358974585,5.71492606921076
S7225,2001,2.978846153846177,5.7908804086538685
S7225,2002,3.008974358974381,5.813360713078448
S7225,2003,3.012820512820534,5.90562924116088
S7225,2004,2.8365384615384825,5.926589013776232
S7225,2005,2.987820512820533,6.0216750289454835
S7225,2006,2.932692307692328,6.056199875584378
S7225,2007,2.896153846153866,6.09856385730564
S7225,2008,3.044871794871815,NA
S7225,2009,3.1339743589743794,NA
S7225,2010,3.1275641025641225,NA
S7225,2011,3.126923076923097,NA
S7225,2012,3.0916666666666868,NA
S7225,2013,3.0008547008547204,NA
S7225,2014,3.000037878787899,NA
S7225,2015,3.21556712962965,NA
S7225,2016,3.323809523809545,NA
S7230,1983,NA,4.766529337565127
S7230,1984,NA,4.880568440755231
S7230,1985,NA,4.9222286517803715
S7230,1986,NA,5.027990840031573
S7230,1987,1.9724358974359195,4.9535295144105795
S7230,1988,2.0512820512820737,4.9683407123272465
S7230,1989,2.0666666666666895,5.041412118765047
S7230,1990,2.069230769230792,4.9553498096955355
S7230,1991,2.1032051282051505,4.990284807254129
S7230,1992,2.281410256410279,5.042002712151966
S7230,1993,2.375000000000022,5.112561113406473
S7230,1994,2.621153846153869,5.19758719419824
S7230,1995,2.6076923076923295,5.248515945825844
S7230,1996,2.5352564102564323,5.291279680301004
S7230,1997,2.499358974358997,5.272012329101585
S7230,1998,2.51217948717951,5.336874291204659
S7230,1999,2.5391025641025857,5.310241502331172
S7230,2000,2.635897435897457,5.37936932963712
S7230,2001,2.730769230769252,5.473036636844781
S7230,2002,2.7615384615384833,5.487879993069579
S7230,2003,2.768589743589765,5.5932786510836925
S7230,2004,2.5897435897436107,5.577063775831676
S7230,2005,2.7410256410256624,5.629805409802046
S7230,2006,2.685256410256432,5.610881889365454
S7230,2007,2.6493589743589947,5.5512302918757905
S7230,2008,2.798076923076944,NA
S7230,2009,2.889102564102586,NA
S7230,2010,2.8814102564102777,NA
S7230,2011,2.880769230769253,NA
S7230,2012,2.8442307692307915,NA
S7230,2013,2.749839743589766,NA
S7230,2014,2.744393939393962,NA
S7230,2015,2.960127314814838,NA
S7230,2016,3.0678571428571666,NA
S7235,1983,NA,4.766529337565127
S7235,1984,NA,4.880568440755231
S7235,1985,NA,4.9222286517803715
S7235,1986,NA,5.027990840031573
S7235,1987,1.7980769230769449,4.9535295144105795
S7235,1988,1.8750000000000229,4.9683407123272465
S7235,1989,1.8910256410256636,5.041412118765047
S7235,1990,1.895512820512844,4.9553498096955355
S7235,1991,1.927564102564126,4.990284807254129
S7235,1992,2.1083333333333565,5.042002712151966
S7235,1993,2.20064102564105,5.112561113406473
S7235,1994,2.444230769230793,5.19758719419824
S7235,1995,2.428205128205152,5.248515945825844
S7235,1996,2.3564102564102796,5.291279680301004
S7235,1997,2.320512820512843,5.272012329101585
S7235,1998,2.33269230769233,5.336874291204659
S7235,1999,2.3602564102564334,5.310241502331172
S7235,2000,2.458333333333357,5.37936932963712
S7235,2001,2.555769230769253,5.473036636844781
S7235,2002,2.5884615384615612,5.487879993069579
S7235,2003,2.5929487179487407,5.5932786510836925
S7235,2004,2.4160256410256635,5.577063775831676
S7235,2005,2.565384615384638,5.629805409802046
S7235,2006,2.5083333333333555,5.610881889365454
S7235,2007,2.4692307692307924,5.5512302918757905
S7235,2008,2.618589743589767,NA
S7235,2009,2.708333333333357,NA
S7235,2010,2.6974358974359216,NA
S7235,2011,2.6967948717948955,NA
S7235,2012,2.658974358974382,NA
S7235,2013,2.562473290598313,NA
S7235,2014,2.554318181818204,NA
S7235,2015,2.765451388888911,NA
S7235,2016,2.872619047619069,NA
S7273,1983,NA,4.451897802108396
S7273,1984,NA,4.529700606908577
S7273,1985,NA,4.511687215169293
S7273,1986,NA,4.549850620367611
S7273,1987,1.6339743589743838,4.511651024451646
S7273,1988,1.703205128205154,4.524246763571737
S7273,1989,1.714743589743615,4.538053033290788
S7273,1990,1.7192307692307949,4.475696035531874
S7273,1991,1.7608974358974607,4.44775073711691
S7273,1992,1.9442307692307943,4.401104618952847
S7273,1993,2.02884615384618,4.450622323843172
S7273,1994,2.265384615384641,4.491030336037683
S7273,1995,2.2480769230769484,4.511954439603388
S7273,1996,2.173717948717974,4.541433050693633
S7273,1997,2.130128205128231,4.526379277155972
S7273,1998,2.139743589743616,4.559545624561822
S7273,1999,2.165384615384641,4.5304960201948345
S7273,2000,2.2615384615384864,4.6154857146434525
S7273,2001,2.3596153846154087,4.62866637401094
S7273,2002,2.3993589743589987,4.6797173915765455
S7273,2003,2.405128205128229,4.730582173665387
S7273,2004,2.2121794871795113,4.751845214713356
S7273,2005,2.368589743589767,4.774472531405385
S7273,2006,2.3160256410256643,4.712061747798236
S7273,2007,2.2724358974359204,4.719108654203891
S7273,2008,2.4160256410256644,NA
S7273,2009,2.4935897435897667,NA
S7273,2010,2.485897435897458,NA
S7273,2011,2.484615384615407,NA
S7273,2012,2.4429487179487404,NA
S7273,2013,2.3449252136752357,NA
S7273,2014,2.327196969696991,NA
S7273,2015,2.5345486111111315,NA
S7273,2016,2.627380952380972,NA
S7300,1983,NA,5.170583441318633
S7300,1984,NA,5.314769999186221
S7300,1985,NA,5.311246197040287
S7300,1986,NA,5.377242024739606
S7300,1987,2.737820512820536,5.321857902331253
S7300,1988,2.8397435897436134,5.325394224509237
S7300,1989,2.8544871794872018,5.3408586159730795
S7300,1990,2.8333333333333557,5.22073908096707
S7300,1991,2.8621794871795085,5.2471917568109205
S7300,1992,3.035256410256432,5.2066513061523665
S7300,1993,3.117307692307714,5.274664619641449
S7300,1994,3.3724358974359188,5.3589555398012045
S7300,1995,3.382051282051304,5.3639880058093174
S7300,1996,3.3051282051282262,5.389607903896256
S7300,1997,3.26794871794874,5.345529957306714
S7300,1998,3.280769230769253,5.369173842210059
S7300,1999,3.29294871794874,5.387774501702747
S7300,2000,3.389743589743613,5.449842169345977
S7300,2001,3.489743589743613,5.569179984850784
S7300,2002,3.558974358974382,5.634317603478087
S7300,2003,3.611538461538485,5.774480340419694
S7300,2004,3.4596153846154087,5.762522250770527
S7300,2005,3.607051282051306,5.8089373733058345
S7300,2006,3.608333333333358,5.770555662225816
S7300,2007,3.5756410256410502,5.830456760951473
S7300,2008,3.721153846153871,NA
S7300,2009,3.8455128205128446,NA
S7300,2010,3.873717948717972,NA
S7300,2011,3.8923076923077153,NA
S7300,2012,3.885256410256434,NA
S7300,2013,3.8184027777778007,NA
S7300,2014,3.802196969696993,NA
S7300,2015,4.050000000000023,NA
S7300,2016,4.155952380952403,NA
S7303,1983,NA,5.170583441318633
S7303,1984,NA,5.314769999186221
S7303,1985,NA,5.311246197040287
S7303,1986,NA,5.377242024739606
S7303,1987,2.7698717948718174,5.321857902331253
S7303,1988,2.874358974358997,5.325394224509237
S7303,1989,2.887179487179508,5.3408586159730795
S7303,1990,2.866025641025663,5.22073908096707
S7303,1991,2.89423076923079,5.2471917568109205
S7303,1992,3.065384615384637,5.2066513061523665
S7303,1993,3.148717948717971,5.274664619641449
S7303,1994,3.4038461538461755,5.3589555398012045
S7303,1995,3.4134615384615605,5.3639880058093174
S7303,1996,3.335897435897458,5.389607903896256
S7303,1997,3.3000000000000225,5.345529957306714
S7303,1998,3.31217948717951,5.369173842210059
S7303,1999,3.3243589743589967,5.387774501702747
S7303,2000,3.4211538461538695,5.449842169345977
S7303,2001,3.5185897435897666,5.569179984850784
S7303,2002,3.5916666666666903,5.634317603478087
S7303,2003,3.643589743589767,5.774480340419694
S7303,2004,3.492307692307716,5.762522250770527
S7303,2005,3.639102564102587,5.8089373733058345
S7303,2006,3.6403846153846384,5.770555662225816
S7303,2007,3.606410256410279,5.830456760951473
S7303,2008,3.751923076923101,NA
S7303,2009,3.8775641025641256,NA
S7303,2010,3.9089743589743824,NA
S7303,2011,3.929487179487202,NA
S7303,2012,3.9243589743589977,NA
S7303,2013,3.8584401709401943,NA
S7303,2014,3.8427272727272968,NA
S7303,2015,4.095717592592617,NA
S7303,2016,4.20476190476193,NA
S7304,1983,NA,5.164031747671297
S7304,1984,NA,5.31380791297328
S7304,1985,NA,5.319357808431012
S7304,1986,NA,5.383953348795596
S7304,1987,2.717307692307714,5.334193263909778
S7304,1988,2.8173076923077147,5.334846457456954
S7304,1989,2.830128205128227,5.352337724734598
S7304,1990,2.812820512820535,5.230396916316129
S7304,1991,2.842307692307714,5.248802145933516
S7304,1992,3.01217948717951,5.215027990096678
S7304,1993,3.094871794871818,5.280962978265247
S7304,1994,3.3474358974359197,5.3646635006635845
S7304,1995,3.352564102564124,5.366636188213665
S7304,1996,3.276282051282073,5.379444963504129
S7304,1997,3.2391025641025855,5.329149255997118
S7304,1998,3.2519230769230987,5.3463302612304915
S7304,1999,3.2653846153846366,5.372380731044694
S7304,2000,3.3608974358974577,5.446494430150764
S7304,2001,3.45769230769233,5.563404533190628
S7304,2002,3.5211538461538683,5.6230642465444935
S7304,2003,3.563461538461561,5.762770197941729
S7304,2004,3.407051282051305,5.761841131683111
S7304,2005,3.557051282051305,5.809654143362357
S7304,2006,3.5506410256410477,5.793560511977607
S7304,2007,3.5166666666666897,5.87276792980378
S7304,2008,3.660256410256434,NA
S7304,2009,3.780769230769255,NA
S7304,2010,3.80512820512823,NA
S7304,2011,3.8211538461538703,NA
S7304,2012,3.8089743589743823,NA
S7304,2013,3.740064102564127,NA
S7304,2014,3.728863636363661,NA
S7304,2015,3.974305555555579,NA
S7304,2016,4.082142857142882,NA
S7305,1983,NA,5.164031747671297
S7305,1984,NA,5.31380791297328
S7305,1985,NA,5.319357808431012
S7305,1986,NA,5.383953348795596
S7305,1987,2.7121794871795104,5.334193263909778
S7305,1988,2.814102564102587,5.334846457456954
S7305,1989,2.8250000000000224,5.352337724734598
S7305,1990,2.8108974358974583,5.230396916316129
S7305,1991,2.8410256410256634,5.248802145933516
S7305,1992,3.01217948717951,5.215027990096678
S7305,1993,3.093589743589767,5.280962978265247
S7305,1994,3.3461538461538693,5.3646635006635845
S7305,1995,3.351282051282075,5.366636188213665
S7305,1996,3.275000000000023,5.379444963504129
S7305,1997,3.2403846153846385,5.329149255997118
S7305,1998,3.2544871794872017,5.3463302612304915
S7305,1999,3.2711538461538683,5.372380731044694
S7305,2000,3.368589743589766,5.446494430150764
S7305,2001,3.4641025641025864,5.563404533190628
S7305,2002,3.525000000000023,5.6230642465444935
S7305,2003,3.5634615384615613,5.762770197941729
S7305,2004,3.403205128205151,5.761841131683111
S7305,2005,3.553846153846177,5.809654143362357
S7305,2006,3.5442307692307926,5.793560511977607
